smarts,label
[sX2]1[cX3]([NX3H1][CX3](=[OX1])-c)[cX3]([CX3](=[OX1])[OX2][CX4H3])[cX3][cX3]1,AlphaScreen-GST-FHs
[nX2]1[cX3](-[cX3])[sX2][cX3][cX3]1[CX3](=[OX1])[NX3H2],AlphaScreen-GST-FHs
"[NX1]#[CX2][CX4H2][SX2]c1n[c,n][c,n][c,n]n1",AlphaScreen-GST-FHs
c1[nX2]c[nX2][nX3]1[CX4][CX4][NX3]([CX4])-c2cc[nX2]c(-c3cc[nX2]cc3)[nX2]2,AlphaScreen-GST-FHs
"[nX2R1][c,n;R2]1[c,n;R2]([c,n;R1])[c,n][c,n][c,n;R2]([c,n;R1])[nR2]1[nX2R1]",AlphaScreen-GST-FHs
"[NX1]#[CX2]c1[c!$([#6]=[OX1])]n[n,c!$([#6]=[OX1])]2[c,n][c!$([#6]=[OX1])][c!$([#6]=[OX1])]nc12",AlphaScreen-GST-FHs
[NX3H2]c1ncnc2ncccc21,AlphaScreen-GST-FHs
[NX3H1]1[CX4][CX4][CX4][CX4]([NX3H1][CX4][CX4]A-c)[CX4]1,AlphaScreen-GST-FHs
"[$([NX3]([CX4,H])([CX4,H])[CX4]),$([OX2]([H,CX4])[CX4])][CX4!H0][CX4H2][NX3H1]c[nX2r6R1][nX2,nX3][nX2,cX3;R1][cX3,nX2][cX3,nX2][sX2,cX3][cX3]",AlphaScreen-GST-FHs
"[X4;R2]12(-,:;@[#6X3]-,:;@[#6X3]-,:;@[#7X3]-,:;@[#6X3]-,:;@1)-,:;@[#16X2]-,:;@[#6X3]=,:;@[#7X2]-,:;@[#7X3]-,:;@2",AlphaScreen-GST-FHs
[#16;X3v3+0],Custom filters
"N[F,Cl,Br,I]",Custom filters
"[+,-]",Custom filters
"[$([CX3H2]=[CX3H1]),$([CX3H1]=[CX3H1]),$([CX3H2]=[CX3H0]),$([CX3H1]=[CX3H0]),$([CX3H0]=[CX3H0])]",UNIFAC
[OX2H1!$([OX2H1][CX4H3])!$([OX2H1]-c)!$([OX2H1][CX3]=[OX1])!$([OX2H1][CX4H2][CX4H2][OX2H1])!$([OX2H1][CX4H2][CX4H2][OX2H0!R])!$([OX2H1][CX4H2][CX4H1][OX2H0!R])!$([OX2H1][CX4H1][CX4H2][OX2H0!R])],UNIFAC
[CX4H3][OX2H1],UNIFAC
[OX2H2],UNIFAC
"[$([CX4H3][CX3](=[OX1])[#6]),$([CX4H2][CX3H0](=[OX1])[#6])]",UNIFAC
[CX3H1]([#6])=[OX1],UNIFAC
"[$([CX4H3][CX3](=[OX1])[OX2][#6]),$([CX4H2][CX3](=[OX1])[OX2][#6])]",UNIFAC
[CX3H1](=[OX1])[OX2][#6],UNIFAC
"[$([CX4H3][NX3H2]),$([CX4H2][NX3H2]),$([CX4H1][NX3H2])]",UNIFAC
"[$([CX4H3][NX3!$([NX3]([CX4H3])([CH3,CH2])[CX3]=[OX1])]([#6])[#6]),$([CX4H2][NX3!$([NX3]([CX4H2])([CH3,CH2])[CX3]=[OX1])!$([NX3][CX4H3])]([#6])[#6])]",UNIFAC
"[$([CX4H3][CX2]#[NX1]),$([CX4H2][CX2]#[NX1])]",UNIFAC
"[$([CX3H0](=[OX1])[OX2H1]),$([CX3H1](=[OX1])[OX2H1])]",UNIFAC
"[$([CX4H2!$([CX4H2](Cl)Cl)]Cl),$([CX4H1!$([CX4H1]([Cl])F)!$([CX4H1]([Cl])(F)F)]([!Cl])([!Cl])[Cl]),$([CX4H0]([!Cl!F])([!Cl!F])([!Cl!F])[Cl])]",UNIFAC
"[$([CX4H2]([Cl])[Cl]),$([CX4H1]([!Cl!F])([Cl])[Cl]),$([CX4H0]([Cl])([Cl])([!Cl!F])[!Cl!F])]",UNIFAC
"[$([CX4H1]([Cl])([Cl])[Cl]),$([CX4H0]([!Cl!F])([Cl])([Cl])[Cl])]",UNIFAC
[CX4]([Cl])([Cl])([Cl])[Cl],UNIFAC
"[$([CX4H3][$([NX3+](=[OX1])([O-])),$([NX3](=O)=O)]),$([CX4H2][$([NX3+](=[OX1])([O-])),$([NX3](=O)=O)]),$([CX4H1][$([NX3+](=[OX1])([O-])),$([NX3](=O)=O)])]",UNIFAC
[SX1]=[CX2]=[SX1],UNIFAC
"[$([CX4H3][SX2H1]),$([CX4H2][SX2H1])]",UNIFAC
"[OX2]1-,:[#6X3]=,:[#6X3]-,:[#6X3]=,:[#6X3]([CX3H1]=[OX1])-,:1",UNIFAC
[OX2H1][CX4H2][CX4H2][OX2H1],UNIFAC
[I],UNIFAC
[Br!$([Br][cR])],UNIFAC
"[$([CX2H1]#[CX2H0]),$([CX2H0]#[CX2H0])]",UNIFAC
[CX4H3][Sv4X3](=[OX1])[CX4H3],UNIFAC
[CX3H2]=[CX3H1][CX2]#[NX1],UNIFAC
[Cl][CX3]=[CX3],UNIFAC
"[$([CX3H1](=[OX1])[NX3]([CX4H3])[CX4H3]),$([CX3H1](=[OX1])[NX3]([CX4H2])[CX4H2])]",UNIFAC
"[$([CX4](F)(F)(F)[!Cl!F]),$([CX4](F)(F)([!F!Cl!H])([!F!Cl!H])),$([CX4](F)([!F!Cl!H])([!F!Cl!H])([!F!Cl!H]))]",UNIFAC
[#6!$([CX4H3])!$([CX4H2])][CX3](=[OX1])[OX2][#6],UNIFAC
"[$([SiX4H3]),$([SiX4H2]([!$([OX2])])([!$([OX2])])),$([SiX4H1]([!$([OX2])])([!$([OX2])])([!$([OX2])])),$([SiX4H0]([!$([OX2])])([!$([OX2])])([!$([OX2])])([!$([OX2])]))]",UNIFAC
"[$([SiX4H2][OX2]),$([SiX4H1][OX2]),$([SiX4H0][OX2])]",UNIFAC
[CX4H2]1[NX3]([CX4H3])[CX3](=[OX1])[CX4H2][CX4H2]1,UNIFAC
"[$([OX2H0!R][CX4H2][CX4H2][OX2H1]),$([OX2H0!R][CX4H1][CX4H2][OX2H1]),$([OX2H0!R][CX4H2][CX4H1][OX2H1])]",UNIFAC
[OX2]1[CX4H2][CX4H2][NX3H1][CX4H2][CX4H2]1,UNIFAC
"[$([CX4H2][Sv6X4](=[OX1])(=[OX1])[CX4H2]),$([CX4H2][Sv6X4](=[OX1])(=[OX1])[CX4H1])]",UNIFAC
"[$([CX4H2]1[OX2][CX4H2]1),$([CX4H2]1[OX2][CX4H1]1),$([CX4H2]1[OX2][CX4H0]1),$([CX4H1]1[OX2][CX4H1]1),$([CX4H1]1[OX2][CX4H0]1),$([CX4H0]1[OX2][CX4H0]1)]",UNIFAC
[CX3](=[OX1])[OX2][CX3](=[OX1]),UNIFAC
[CX3H2]=[CX3H1],UNIFAC
[CX3H1]=[CX3H1],UNIFAC
[CX3H2]=[CX3H0],UNIFAC
[CX3H1]=[CX3H0],UNIFAC
[CX3H0]=[CX3H0],UNIFAC
[cR]-[CX4H1],UNIFAC
[OX2H1!$([OX2H1][CX4H3])!$([OX2H1]-c)!$([OX2H1][CX3]=[OX1])!$([OX2H1][CX4H2][CX4H2][OX2H1])!$([OX2H1][CX4H2][CX4H2][OX2H0!R])!$([OX2H1][CX4H2][CX4H1][OX2H0!R])!$([OX2H1][CX4H1][CX4H2][OX2H0!R])],UNIFAC
[CX4H3][OX2H1],UNIFAC
[OX2H2],UNIFAC
[CX4H3][CX3](=[OX1])[#6],UNIFAC
[CX4H2][CX3H0](=[OX1])[#6],UNIFAC
[CX3H1]([#6])=[OX1],UNIFAC
[CX4H3][CX3](=[OX1])[OX2][#6],UNIFAC
[CX4H2][CX3](=[OX1])[OX2][#6],UNIFAC
[CX3H1](=[OX1])[OX2][#6],UNIFAC
"[CX4H3][OX2!R!$([OX2][CX3]=[OX1,SX1,NX2])!$([OX2][CX4H2][CX4H2][OX2H1])!$([OX2][CX4H1][CX4H2][OX2H1])!$([OX2][CX4H2][CX4H1][OX2H1])][#6]",UNIFAC
"[CX4H2][OX2!R!$([OX2][CX4H2][CX4H2][OX2H1])!$([OX2]([CX4H2])[CX4H1][CX4H2][OX2H1])!$([OX2][CX4H2][CX4H1][OX2H1])!$([OX2][CX3]=[OX1,SX1,NX2])!$([OX2]([CX4H2])[CX4H3])][#6]",UNIFAC
[OX2R!r3!$([OX2]C=[OX1])!$([OX2]1[CX4H2][CX4H2][NX3H1][CX4H2][CX4H2]1)]([R])[CX4H2R],UNIFAC
[CX4H3][NX3H2],UNIFAC
[CX4H2][NX3H2],UNIFAC
[CX4H1][NX3H2],UNIFAC
[CX4H3][NX3H1!$([NX3H1]([CX4H3])[CX3]=[OX1])][#6],UNIFAC
[CX4H2][NX3H1!$([NX3H1]1[CX4H2][CX4H2][OX2][CX4H2][CX4H2]1)!$([NX3H1]([CX4H2])[CX3]=[OX1])!$([NX3H1]([CX4H3])[CX4H2])][#6],UNIFAC
[CX4H1][NX3H1!$([NX3H1][CX4H3])!$([NX3H1][CX4H2])][#6],UNIFAC
"[CX4H3][NX3!$([NX3]([CX4H3])([CH3,CH2])[CX3]=[OX1])]([#6])[#6]",UNIFAC
"[CX4H2][NX3!$([NX3]([CX4H2])([CH3,CH2])[CX3]=[OX1])!$([NX3][CX4H3])]([#6])[#6]",UNIFAC
[cH1]1[nX2][cH1][cH1][cH1][cH1]1,UNIFAC
"[$([nX2]1:[cX3H1]:[cX3H1]:[cX3H1]:[cX3H1]:[cX3H0]1),$([nX2]1:[cX3H1]:[cX3H1]:[cX3H1]:[cX3H0]:[cX3H1]1),$([nX2]1:[cX3H1]:[cX3H1]:[cX3H0]:[cX3H1]:[cX3H1]1)]",UNIFAC
[CX4H3][CX2]#[NX1],UNIFAC
[CX4H2][CX2]#[NX1],UNIFAC
[CX3H0](=[OX1])[OX2H1],UNIFAC
[CX3H1](=[OX1])[OX2H1],UNIFAC
[CX4H2!$([CX4H2](Cl)Cl)]Cl,UNIFAC
[CX4H1!$([CX4H1]([Cl])F)!$([CX4H1]([Cl])(F)F)]([!Cl])([!Cl])[Cl],UNIFAC
[CX4H0]([!Cl!F])([!Cl!F])([!Cl!F])[Cl],UNIFAC
[CX4H2]([Cl])[Cl],UNIFAC
[CX4H1]([!Cl!F])([Cl])[Cl],UNIFAC
[CX4H0]([Cl])([Cl])([!Cl!F])[!Cl!F],UNIFAC
[CX4H1]([Cl])([Cl])[Cl],UNIFAC
[CX4H0]([!Cl!F])([Cl])([Cl])[Cl],UNIFAC
[CX4]([Cl])([Cl])([Cl])[Cl],UNIFAC
"[CX4H3][$([NX3+](=[OX1])([O-])),$([NX3](=O)=O)]",UNIFAC
"[CX4H2][$([NX3+](=[OX1])([O-])),$([NX3](=O)=O)]",UNIFAC
"[CX4H1][$([NX3+](=[OX1])([O-])),$([NX3](=O)=O)]",UNIFAC
[SX1]=[CX2]=[SX1],UNIFAC
[CX4H3][SX2H1],UNIFAC
[CX4H2][SX2H1],UNIFAC
"[OX2]1-,:[#6X3]=,:[#6X3]-,:[#6X3]=,:[#6X3]([CX3H1]=[OX1])-,:1",UNIFAC
[OX2H1][CX4H2][CX4H2][OX2H1],UNIFAC
[I],UNIFAC
[Br!$([Br][cR])],UNIFAC
[CX2H1]#[CX2H0],UNIFAC
[CX2H0]#[CX2H0],UNIFAC
[CX4H3][Sv4X3](=[OX1])[CX4H3],UNIFAC
[CX3H2]=[CX3H1][CX2]#[NX1],UNIFAC
[Cl][CX3]=[CX3],UNIFAC
[CX3H1](=[OX1])[NX3]([CX4H3])[CX4H3],UNIFAC
[CX3H1](=[OX1])[NX3]([CX4H2])[CX4H2],UNIFAC
[CX4](F)(F)(F)[!Cl!F],UNIFAC
[CX4](F)(F)([!F!Cl!H])([!F!Cl!H]),UNIFAC
[CX4](F)([!F!Cl!H])([!F!Cl!H])([!F!Cl!H]),UNIFAC
[#6!$([CX4H3])!$([CX4H2])][CX3](=[OX1])[OX2][#6],UNIFAC
[SiX4H3],UNIFAC
[SiX4H2]([!$([OX2])])([!$([OX2])]),UNIFAC
[SiX4H1]([!$([OX2])])([!$([OX2])])([!$([OX2])]),UNIFAC
[SiX4H0]([!$([OX2])])([!$([OX2])])([!$([OX2])])([!$([OX2])]),UNIFAC
[SiX4H2][OX2],UNIFAC
[SiX4H1][OX2],UNIFAC
[SiX4H0][OX2],UNIFAC
[CX4H2]1[NX3]([CX4H3])[CX3](=[OX1])[CX4H2][CX4H2]1,UNIFAC
[CX4]([Cl])([Cl])([Cl])[F],UNIFAC
[CX4H0]([Cl])([Cl])([F])[!Cl!F],UNIFAC
[CX4H1]([Cl])([Cl])F,UNIFAC
[CX4H1](Cl)(F)([!F!Cl]),UNIFAC
[CX4H0](Cl)(F)(F)[!Cl!F],UNIFAC
[CX4H1](Cl)(F)F,UNIFAC
[CX4](Cl)(F)(F)F,UNIFAC
[CX4](Cl)(Cl)(F)F,UNIFAC
[CX3](=[OX1])[NX3H2],UNIFAC
[CX3](=[OX1])[NX3H1][CX4H3],UNIFAC
[CX3](=[OX1])[NX3H1][CX4H2],UNIFAC
[CX3](=[OX1])[NX3]([CX4H3])[CX4H3],UNIFAC
[CX3](=[OX1])[NX3]([CX4H3])[CX4H2],UNIFAC
[CX3](=[OX1])[NX3]([CX4H2])[CX4H2],UNIFAC
[OX2H0!R][CX4H2][CX4H2][OX2H1],UNIFAC
"[$([OX2H0!R][CX4H1][CX4H2][OX2H1]),$([OX2H0!R][CX4H2][CX4H1][OX2H1])]",UNIFAC
[CX4H3][SX2H0][*],UNIFAC
[CX4H2][SX2H0!$([SX2H0]([CX4H2])[CX4H3])][*],UNIFAC
[OX2]1[CX4H2][CX4H2][NX3H1][CX4H2][CX4H2]1,UNIFAC
"[#6X3H1]1-,:[#16X2]-,:[#6X3H1]=,:[#6X3H1]-,:[#6X3H1]=,:1",UNIFAC
"[$([#6X3H1]1-,:[#16X2]-,:[#6X3H1]=,:[#6X3H1]-,:[#6X3H0]=,:1),$([#6X3H1]1-,:[#16X2]-,:[#6X3H0]=,:[#6X3H1]-,:[#6X3H1]=,:1)]",UNIFAC
[*][NX2]=[CX2]=[OX1],UNIFAC
[CX4H2][Sv6X4](=[OX1])(=[OX1])[CX4H2],UNIFAC
[CX4H2][Sv6X4](=[OX1])(=[OX1])[CX4H1],UNIFAC
[CX4H2]1[OX2][CX4H2]1,UNIFAC
[CX4H2]1[OX2][CX4H1]1,UNIFAC
[CX4H2]1[OX2][CX4H0]1,UNIFAC
[CX4H1]1[OX2][CX4H1]1,UNIFAC
[CX4H1]1[OX2][CX4H0]1,UNIFAC
[CX4H0]1[OX2][CX4H0]1,UNIFAC
[CX3](=[OX1])[OX2][CX3](=[OX1]),UNIFAC
[$([SX2H0]P(=S)([OH0])[OH0])]P(=S)([OH0])[OH0],LD50_mo_oral
CCOP(=S)(OCC)SC([*:1]),LD50_mo_oral
[PX4H0](=O)([OH0])([OH0])[OH0],LD50_mo_oral
COP(=O)(O([*:1]))OC,LD50_mo_oral
[$([OH0]P(=S)([OH0])[OH0])]P(=S)([OH0])[OH0],LD50_mo_oral
CCOP(=S)(O([*:1]))OCC,LD50_mo_oral
S=P(O([*:1]))(Oc1ccc([*:1])cc1)c1ccccc1,LD50_mo_oral
S=P(O([*:1]))(O([*:1]))Oc1ccc([*:1])cc1,LD50_mo_oral
[$(N([!H])C(=O)[OH0])]C(=O)[OH0],LD50_mo_oral
CN(SN([*:1])([*:1]))C(=O)Oc1cccc2CC(C)(C)Oc12,LD50_mo_oral
CN(SOCCC([*:1]))C(=O)O([*:1]),LD50_mo_oral
O=C(N([*:1]))Oc1ccccc([*:1])1,LD50_mo_oral
[CX4]NC(=O)ON=C,LD50_mo_oral
CN(C)C(=O)O([*:1]),LD50_mo_oral
*C1(*)[#6](=O)-[#7]-[#6](=O)-[#7]-[#6]1=O,LD50_mo_oral
[OH1]C1=CC(=O)Oc2[cH][cH][cH][cH]c12,LD50_mo_oral
*-[#7]-1-c2ccccc2-[#16]-c2ccccc-12,LD50_mo_oral
[NR1X3]1[CX4R1][CX4R1][NX3R1]([CX3]=[NX2])[CX4R1][CX4R1]1,LD50_mo_oral
[NR1X3]1[CX4R1][CX4R1][NX3R1](c2ccccc2)[CX4R1][CX4R1]1,LD50_mo_oral
N#Cc1c([*:1])c([*:1])c(Cl)c(C#N)c1Cl,LD50_mo_oral
"[Br,Cl,I][CX4;CH,CH2]",Glaxo Wellcome
"[S,C](=[O,S])[F,Br,Cl,I]",Glaxo Wellcome
O=CN=[N+]=[N-],Glaxo Wellcome
"COS(=O)O[C,c]",Glaxo Wellcome
"COS(=O)(=O)[C,c]",Glaxo Wellcome
C(=O)OC(=O),Glaxo Wellcome
OO,Glaxo Wellcome
C(=O)Oc1c(F)c(F)c(F)c(F)c1(F),Glaxo Wellcome
C(=O)Oc1ccc(N(=O)=O)cc1,Glaxo Wellcome
C(=O)Onnn,Glaxo Wellcome
"N=C=[S,O]",Glaxo Wellcome
OS(=O)(=O)C(F)(F)F,Glaxo Wellcome
P(=S)(S)S,Glaxo Wellcome
NP(=O)(N)N,Glaxo Wellcome
cN=[N+]=[N-],Glaxo Wellcome
"C(=O)C[N+,n+]",Glaxo Wellcome
[N;R0][N;R0]C(=O),Glaxo Wellcome
"[C+,Cl+,I+,P+,S+]",Glaxo Wellcome
C=P,Glaxo Wellcome
[Cl]C([C&R0])=N,Glaxo Wellcome
[N&D2](=O),Glaxo Wellcome
"[P,S][Cl,Br,F,I]",Glaxo Wellcome
N=C=N,Glaxo Wellcome
[N+]#[C-],Glaxo Wellcome
C(=O)N(C(=O))OC(=O),Glaxo Wellcome
N#CC[OH],Glaxo Wellcome
N#CC(=O),Glaxo Wellcome
S(=O)(=O)C#N,Glaxo Wellcome
P(OCC)(OCC)(=O)C#N,Glaxo Wellcome
[N;R0]=[N;R0]C#N,Glaxo Wellcome
[N;R0]=[N;R0]CC=O,Glaxo Wellcome
[CD2;R0][CD2;R0][CD2;R0][CD2;R0][CD2;R0][CD2;R0][CD2;R0],Glaxo Wellcome
"[C,S,P](=O)[OH].[C,S,P](=O)[OH].[C,S,P](=O)[OH].[C,S,P](=O)[OH]",Glaxo Wellcome
[O;R1][C;R1][C;R1][O;R1][C;R1][C;R1][O;R1],Glaxo Wellcome
SS,Glaxo Wellcome
[SH],Glaxo Wellcome
"C1[O,S,N]C1",Glaxo Wellcome
c([OH])c([OH])c([OH]),Glaxo Wellcome
c([OH])c([OH])cc([OH]),Glaxo Wellcome
N=NC(=S)N,Glaxo Wellcome
SC#N,Glaxo Wellcome
cC[N+],Glaxo Wellcome
"C[O,S;R0][C;R0](=S)",Glaxo Wellcome
N[CH2]C#N,Glaxo Wellcome
C1(=O)OCC1,Glaxo Wellcome
P(=O)([OH])OP(=O)[OH],Glaxo Wellcome
N1CCC1=O,Glaxo Wellcome
O=C1[#6]~[#6]C(=O)[#6]~[#6]1,Glaxo Wellcome
C=CC=CC=CC=C,Glaxo Wellcome
O1CCCCC1OC2CCC3CCCCC3C2,Glaxo Wellcome
O=C1NCC2CCCCC21,Glaxo Wellcome
O=C1CCCC(N1)=O,Glaxo Wellcome
O1CCCCC1C2CCCO2,Glaxo Wellcome
[OH]c1cc([OH])cc2[O+]=C(C([OH])=Cc21)c3cc([OH])c([OH])cc3,Glaxo Wellcome
C12OCCC(O1)CC2,Glaxo Wellcome
"[OH1][P,C,S](=O)",Glaxo Wellcome
"[NH1]([P,S]=O)([P,S]=O)",Glaxo Wellcome
[nH]1cnoc1=O,Glaxo Wellcome
[OH1]C1=NC=NO1,Glaxo Wellcome
[NH1]1C=NOS1=O,Glaxo Wellcome
[OH1]C1=NC(=O)CC1=O,Glaxo Wellcome
[OH1]C1NC(=O)C(=O)C1,Glaxo Wellcome
[nH1]1ncoc1=O,Glaxo Wellcome
[OH1]C1=NN=CO1,Glaxo Wellcome
[nH1]1[nH]cnc1=O,Glaxo Wellcome
[OH1]C1=N[NH1]C=N1,Glaxo Wellcome
[OH1]C1=NOC=C1,Glaxo Wellcome
[nH1]1occc1=O,Glaxo Wellcome
[OH1]c1oncc1,Glaxo Wellcome
[nH1]1ccc(=O)o1,Glaxo Wellcome
[nH1]nnn,Glaxo Wellcome
[nH1](n)nn,Glaxo Wellcome
[OH1]C1=NC(=O)NO1,Glaxo Wellcome
[OH1]C1=NC(=O)ON1,Glaxo Wellcome
[nH1]1cnnc1C(F)(F)F,Glaxo Wellcome
[nH1]1cnc(n1)C(F)(F)F,Glaxo Wellcome
[nH1]1C(=O)CC(=O)O1,Glaxo Wellcome
[OH1]C1=CC(=O)NO1,Glaxo Wellcome
[OH1]C1=CC(=O)ON1,Glaxo Wellcome
[NH1]1C(=O)c2ccccc2S1(=O)=O,Glaxo Wellcome
[OH1]C1=NS(=O)(=O)c2ccccc21,Glaxo Wellcome
[OH1]C1=NC(=O)c2ccccc21,Glaxo Wellcome
[OH1]C1=COC=CC1=O,Glaxo Wellcome
[OH1]C1=NSN=C1,Glaxo Wellcome
[OH1]NC(=O),Glaxo Wellcome
[NH]S(=O)(=O)C(F)(F)F,Glaxo Wellcome
[NH](c)S(=O)=O,Glaxo Wellcome
"[OH1]c1c[c,n]ccc1",Glaxo Wellcome
[NH2][CX4],Glaxo Wellcome
[NH]([CX4])[CX4],Glaxo Wellcome
[NX3]([CX4])([CX4])[CX4],Glaxo Wellcome
"[C,c](=N)N",Glaxo Wellcome
"[C,c](=N)N[C,S](=O)",Glaxo Wellcome
"[$([C,c](=N)N);!$([C,c](=N)N[C,S](=O))]",Glaxo Wellcome
n(:c)(:c):a,Glaxo Wellcome
[nH0;!$(n-C);!$(n(:c)(:c):a)]1ccccc1,Glaxo Wellcome
"[N,n;+1]",Glaxo Wellcome
"[$([NH2]!:c),$([NH1]([CX4])!:c),$([NH0]([CX4])([CX4])!:c)]",Glaxo Wellcome
"[C;H1](=[O,S])[C,c]",Glaxo Wellcome
"[C,P;H1](=[O,S])[O,S]",Glaxo Wellcome
"[C](=O)([C,c,O,S])[C,c,O,S]",Glaxo Wellcome
C(=O)[OH1],Glaxo Wellcome
C(=O)[SH1],Glaxo Wellcome
"C(=[O,S])(N)Oc",Glaxo Wellcome
"C1(=O)NS(=O)(=O)[C,c]=,:[C,c]1",Glaxo Wellcome
"P(=O)[O,S]",Glaxo Wellcome
P[OH1],Glaxo Wellcome
"[$(P(=O)[O,S]);!$(P[OH1])]",Glaxo Wellcome
c(=O)(~c)~c,Glaxo Wellcome
"[$(c1(=O)ccn([C,c])cc1),$(c1(=O)n([C,c])cccc1)]",Glaxo Wellcome
"[$(c(=O)(~c)~c);!$([$(c1(=O)ccn([C,c])cc1),$(c1(=O)n([C,c])cccc1)])]",Glaxo Wellcome
C(=O)-N-C=O,Glaxo Wellcome
[NX3H2][CX4],Glaxo Wellcome
[NX3H]([CX4])[CX4],Glaxo Wellcome
"N=[O,C,N,S]",Glaxo Wellcome
"N-[C,c,N]=[C,c,N,n,O,S]",Glaxo Wellcome
"[OH1][C,c,N;!$(C=O)]",Glaxo Wellcome
[OH1]C=C,Glaxo Wellcome
"[OH1]NC=[O,S]",Glaxo Wellcome
"[$([NX3H2]!:c),$([NX3H1]([CX4])!:c),$([NX3H0]([CX4])([CX4])!:c)]",Glaxo Wellcome
"[$([NH2][CX4]),$([NH]([CX4])[CX4]),$([OH1][C,c,N;!$(C=O)]),$([$([NH2]!:c),$([NH1]([CX4])!:c),$([NH0]([CX4])([CX4])!:c)]);!$(N=[O,C,N,S]);!$(N-[C,c,N]=[C,c,N,n,O,S]);!$([OH1]C=C);!$([OH1]NC=[O,S])]",Glaxo Wellcome
"C(=O)O[C,H1].C(=O)O[C,H1].C(=O)O[C,H1]",Dundee
"n1c([F,Cl,Br,I])cccc1",Dundee
"C(=O)[Cl,Br,I,F]",Dundee
C=[C!r]O,Dundee
N#CC(=O),Dundee
C(=O)N[NH2],Dundee
[CH1](=O),Dundee
[R0;D2][R0;D2][R0;D2][R0;D2],Dundee
"[CX4][Cl,Br,I]",Dundee
c1nnnn1C=O,Dundee
c1cc([NH2])ccc1,Dundee
[CH2R1]1N[CH2R1][CH2R1][CH2R1][CH2R1][CH2R1]1,Dundee
N=[N+]=[N-],Dundee
N=N,Dundee
[CH2R1]1N[CH2R1][CH2R1][CH2R1][CH2R1][CH2R1][CH2R1]1,Dundee
"[cR2]1[cR2][cR2]([Nv3X3,Nv4X4])[cR2][cR2][cR2]1[cR2]2[cR2][cR2][cR2]([Nv3X3,Nv4X4])[cR2][cR2]2",Dundee
"[C,c](=O)[CX4,CR0X3,O][C,c](=O)",Dundee
C12C(NC(N1)=O)CSC2,Dundee
"[C+,c+,C-,c-]",Dundee
"c1c([OH])c([OH,NH2,NH])ccc1",Dundee
"[O+,o+,S+,s+]",Dundee
"C1(=[O,N])C=CC(=[O,N])C=C1",Dundee
"C1(=[O,N])C(=[O,N])C=CC=C1",Dundee
C=[C!r]C#N,Dundee
"[OR2,NR2]@[CR2]@[CR2]@[OR2,NR2]@[CR2]@[CR2]@[OR2,NR2]",Dundee
c1ccc2c(c1)ccc(=O)o2,Dundee
N[CH2]C#N,Dundee
"[N,O,S]C#N",Dundee
N#CC[OH],Dundee
[CR1]1[CR1][CR1][CR1][CR1][CR1][CR1]1,Dundee
[CR1]1[CR1][CR1]cc[CR1][CR1]1,Dundee
[CR1]1[CR1][CR1][CR1][CR1][CR1][CR1][CR1]1,Dundee
[CR1]1[CR1][CR1]cc[CR1][CR1][CR1]1,Dundee
"[cR2]1[cR2]c([N+R0,NX3R0,nX3R0])c([N+R0,NX3R0,nX3R0])[cR2][cR2]1",Dundee
"[cR2]1[cR2]c([N+R0,NX3R0,nX3R0])[cR2]c([N+R0,NX3R0,nX3R0])[cR2]1",Dundee
"[cR2]1[cR2]c([N+R0,NX3R0,nX3R0])[cR2][cR2]c1([N+R0,NX3R0,nX3R0])",Dundee
[N!R]=[N!R],Dundee
"[C,c](=O)[C,c](=O)",Dundee
SS,Dundee
[CX3R0][NX3R0],Dundee
C(=O)Onnn,Dundee
C1(=O)OCC1,Dundee
"c1cc([Cl,Br,I,F])cc([Cl,Br,I,F])c1[Cl,Br,I,F]",Dundee
"c1ccc([Cl,Br,I,F])c([Cl,Br,I,F])c1[Cl,Br,I,F]",Dundee
"[Hg,Fe,As,Sb,Zn,Se,se,Te,B,Si]",Dundee
"[NX3R0,NX4R0,OR0,SX2R0][CX4][NX3R0,NX4R0,OR0,SX2R0]",Dundee
C1NC(=O)NC(=O)1,Dundee
N[NH2],Dundee
"[OH]c1ccc([OH,NH2,NH])cc1",Dundee
C(=O)N[OH],Dundee
C=[N!R],Dundee
"N=[CR0][N,n,O,S]",Dundee
I,Dundee
N=C=O,Dundee
"[$([CH2]),$([CH][CX4]),$(C([CX4])[CX4])]=[$([CH2]),$([CH][CX4]),$(C([CX4])[CX4])]",Dundee
C=C=O,Dundee
S1C=CSC1=S,Dundee
"C=!@CC=[O,S]",Dundee
"[$([CH]),$(CC)]#CC(=O)[C,c]",Dundee
"[$([CH]),$(CC)]#CS(=O)(=O)[C,c]",Dundee
C=C(C=O)C=O,Dundee
"[$([CH]),$(CC)]#CC(=O)O[C,c]",Dundee
"[NX4,nX3][OX1]",Dundee
s1c(S)nnc1NC=O,Dundee
"NC[F,Cl,Br,I]",Dundee
"[NX3,NX4][F,Cl,Br,I]",Dundee
n[OH],Dundee
"[$([NX3](=O)=O),$([NX3+](=O)[O-])]",Dundee
[#7]-N=O,Dundee
"[C,c]=N[OH]",Dundee
"[C,c]=NOC=O",Dundee
"[OR0,NR0][OR0,NR0]",Dundee
[CX4](F)(F)[CX4](F)F,Dundee
OO,Dundee
c1ccccc1OC(=O)[#6],Dundee
c1ccccc1OC(=O)O,Dundee
P,Dundee
"[cR,CR]~C(=O)NC(=O)~[cR,CR]",Dundee
"a1aa2a3a(a1)[a,A]=,:[a,A]-,:[a,A]=,:[a,A]3A=AA2",Dundee
